subscriber_id,cohort_month,activity_month,months_since_signup,watch_minutes,sessions
206248,2024-07-01,2024-07-01,0,624,10
206249,2024-07-01,2024-07-01,0,199,9
206250,2024-07-01,2024-07-01,0,824,8
206250,2024-07-01,2024-08-01,1,730,10
206251,2024-07-01,2024-07-01,0,298,9
206251,2024-07-01,2024-08-01,1,326,4
206251,2024-07-01,2024-09-01,2,465,6
206251,2024-07-01,2024-10-01,3,261,9
206251,2024-07-01,2024-11-01,4,397,7
206251,2024-07-01,2024-12-01,5,392,7
206251,2024-07-01,2025-01-01,6,328,5
206252,2024-07-01,2024-07-01,0,783,5
206252,2024-07-01,2024-08-01,1,602,6
206252,2024-07-01,2024-09-01,2,821,10
206253,2024-07-01,2024-07-01,0,675,9
206253,2024-07-01,2024-08-01,1,508,6
206253,2024-07-01,2024-09-01,2,460,5
206254,2024-07-01,2024-07-01,0,718,7
206255,2024-07-01,2024-07-01,0,955,8
206255,2024-07-01,2024-08-01,1,875,12
206255,2024-07-01,2024-09-01,2,670,7
206255,2024-07-01,2024-10-01,3,623,9
206255,2024-07-01,2024-11-01,4,859,6
206255,2024-07-01,2024-12-01,5,655,8
206256,2024-07-01,2024-07-01,0,459,9
206256,2024-07-01,2024-08-01,1,576,7
206256,2024-07-01,2024-09-01,2,404,5
206257,2024-07-01,2024-07-01,0,319,8
206257,2024-07-01,2024-08-01,1,233,11
206257,2024-07-01,2024-09-01,2,344,5
206257,2024-07-01,2024-10-01,3,36,5
206257,2024-07-01,2024-11-01,4,189,9
206257,2024-07-01,2024-12-01,5,328,6
206258,2024-07-01,2024-07-01,0,638,7
206258,2024-07-01,2024-08-01,1,575,8
206258,2024-07-01,2024-09-01,2,552,6
206258,2024-07-01,2024-10-01,3,572,7
206258,2024-07-01,2024-11-01,4,499,5
206259,2024-07-01,2024-07-01,0,243,8
206259,2024-07-01,2024-08-01,1,405,10
206260,2024-07-01,2024-07-01,0,528,7
206260,2024-07-01,2024-08-01,1,463,5
206261,2024-07-01,2024-07-01,0,191,8
206261,2024-07-01,2024-08-01,1,218,11
206261,2024-07-01,2024-09-01,2,499,3
206262,2024-07-01,2024-07-01,0,641,7
206262,2024-07-01,2024-08-01,1,837,7
206262,2024-07-01,2024-09-01,2,842,7
206262,2024-07-01,2024-10-01,3,886,7
206262,2024-07-01,2024-11-01,4,870,4
206263,2024-07-01,2024-07-01,0,430,9
206263,2024-07-01,2024-08-01,1,330,8
206263,2024-07-01,2024-09-01,2,258,8
206263,2024-07-01,2024-10-01,3,216,4
206263,2024-07-01,2024-11-01,4,259,5
206264,2024-07-01,2024-07-01,0,810,9
206265,2024-07-01,2024-07-01,0,209,9
206265,2024-07-01,2024-08-01,1,455,9
206265,2024-07-01,2024-09-01,2,114,9
206265,2024-07-01,2024-10-01,3,326,10
206265,2024-07-01,2024-11-01,4,422,6
206266,2024-07-01,2024-07-01,0,177,11
206266,2024-07-01,2024-08-01,1,205,11
206266,2024-07-01,2024-09-01,2,155,11
206266,2024-07-01,2024-10-01,3,136,4
206267,2024-07-01,2024-07-01,0,175,11
206267,2024-07-01,2024-08-01,1,173,11
206267,2024-07-01,2024-09-01,2,142,7
206267,2024-07-01,2024-10-01,3,278,7
206267,2024-07-01,2024-11-01,4,141,5
206268,2024-07-01,2024-07-01,0,402,9
206268,2024-07-01,2024-08-01,1,168,5
206268,2024-07-01,2024-09-01,2,460,8
206269,2024-07-01,2024-07-01,0,853,5
206269,2024-07-01,2024-08-01,1,678,10
206269,2024-07-01,2024-09-01,2,780,9
206270,2024-07-01,2024-07-01,0,328,5
206271,2024-07-01,2024-07-01,0,363,8
206271,2024-07-01,2024-08-01,1,219,8
206271,2024-07-01,2024-09-01,2,380,5
206272,2024-07-01,2024-07-01,0,588,9
206272,2024-07-01,2024-08-01,1,629,8
206272,2024-07-01,2024-09-01,2,723,10
206272,2024-07-01,2024-10-01,3,372,8
206272,2024-07-01,2024-11-01,4,639,2
206272,2024-07-01,2024-12-01,5,598,8
206272,2024-07-01,2025-01-01,6,481,8
206273,2024-07-01,2024-07-01,0,893,9
206273,2024-07-01,2024-08-01,1,949,7
206273,2024-07-01,2024-09-01,2,720,6
206273,2024-07-01,2024-10-01,3,644,6
206274,2024-07-01,2024-07-01,0,259,9
206275,2024-07-01,2024-07-01,0,197,8
206276,2024-07-01,2024-07-01,0,850,8
206277,2024-07-01,2024-07-01,0,728,11
206278,2024-07-01,2024-07-01,0,566,7
206278,2024-07-01,2024-08-01,1,673,9
206278,2024-07-01,2024-09-01,2,236,9
206279,2024-07-01,2024-07-01,0,307,7
206280,2024-07-01,2024-07-01,0,1072,8
206280,2024-07-01,2024-08-01,1,697,11
206280,2024-07-01,2024-09-01,2,917,6
206281,2024-07-01,2024-07-01,0,304,6
206282,2024-07-01,2024-07-01,0,670,10
206283,2024-07-01,2024-07-01,0,719,10
206283,2024-07-01,2024-08-01,1,621,5
206283,2024-07-01,2024-09-01,2,757,7
206284,2024-07-01,2024-07-01,0,817,8
206284,2024-07-01,2024-08-01,1,642,11
206284,2024-07-01,2024-09-01,2,377,6
206284,2024-07-01,2024-10-01,3,479,5
206284,2024-07-01,2024-11-01,4,552,8
206284,2024-07-01,2024-12-01,5,526,8
206285,2024-07-01,2024-07-01,0,937,8
206285,2024-07-01,2024-08-01,1,591,6
206285,2024-07-01,2024-09-01,2,596,3
206285,2024-07-01,2024-10-01,3,964,9
206286,2024-07-01,2024-07-01,0,657,9
206287,2024-07-01,2024-07-01,0,899,8
206287,2024-07-01,2024-08-01,1,757,8
206287,2024-07-01,2024-09-01,2,781,6
206288,2024-07-01,2024-07-01,0,295,7
206288,2024-07-01,2024-08-01,1,206,9
206289,2024-07-01,2024-07-01,0,235,5
206289,2024-07-01,2024-08-01,1,200,11
206289,2024-07-01,2024-09-01,2,375,4
206289,2024-07-01,2024-10-01,3,77,11
206289,2024-07-01,2024-11-01,4,171,5
206289,2024-07-01,2024-12-01,5,80,6
206290,2024-07-01,2024-07-01,0,605,7
206291,2024-07-01,2024-07-01,0,331,5
206291,2024-07-01,2024-08-01,1,428,10
206291,2024-07-01,2024-09-01,2,600,9
206292,2024-07-01,2024-07-01,0,955,7
206292,2024-07-01,2024-08-01,1,597,5
206292,2024-07-01,2024-09-01,2,726,7
206292,2024-07-01,2024-10-01,3,640,7
206292,2024-07-01,2024-11-01,4,795,8
206292,2024-07-01,2024-12-01,5,679,4
206292,2024-07-01,2025-01-01,6,965,3
206293,2024-07-01,2024-07-01,0,663,9
206293,2024-07-01,2024-08-01,1,681,4
206293,2024-07-01,2024-09-01,2,537,9
206293,2024-07-01,2024-10-01,3,353,8
206293,2024-07-01,2024-11-01,4,381,9
206293,2024-07-01,2024-12-01,5,398,4
206293,2024-07-01,2025-01-01,6,557,4
206294,2024-07-01,2024-07-01,0,910,9
206294,2024-07-01,2024-08-01,1,486,8
206294,2024-07-01,2024-09-01,2,615,7
206294,2024-07-01,2024-10-01,3,546,6
206294,2024-07-01,2024-11-01,4,600,9
206295,2024-07-01,2024-07-01,0,247,12
206295,2024-07-01,2024-08-01,1,543,8
206296,2024-07-01,2024-07-01,0,234,8
206297,2024-07-01,2024-07-01,0,340,7
206297,2024-07-01,2024-08-01,1,68,9
206297,2024-07-01,2024-09-01,2,345,6
206298,2024-07-01,2024-07-01,0,544,8
206298,2024-07-01,2024-08-01,1,666,9
206299,2024-07-01,2024-07-01,0,1109,10
206299,2024-07-01,2024-08-01,1,704,7
206300,2024-07-01,2024-07-01,0,770,8
206300,2024-07-01,2024-08-01,1,760,9
206300,2024-07-01,2024-09-01,2,844,8
206300,2024-07-01,2024-10-01,3,955,6
206300,2024-07-01,2024-11-01,4,757,8
206301,2024-07-01,2024-07-01,0,533,8
206302,2024-07-01,2024-07-01,0,326,10
206303,2024-07-01,2024-07-01,0,303,9
206303,2024-07-01,2024-08-01,1,493,7
206304,2024-07-01,2024-07-01,0,622,9
206305,2024-07-01,2024-07-01,0,690,6
206306,2024-07-01,2024-07-01,0,881,8
206306,2024-07-01,2024-08-01,1,759,10
206306,2024-07-01,2024-09-01,2,706,7
206306,2024-07-01,2024-10-01,3,676,6
206307,2024-07-01,2024-07-01,0,628,7
206307,2024-07-01,2024-08-01,1,573,9
206308,2024-07-01,2024-07-01,0,498,10
206308,2024-07-01,2024-08-01,1,566,7
206309,2024-07-01,2024-07-01,0,323,4
206310,2024-07-01,2024-07-01,0,668,7
206311,2024-07-01,2024-07-01,0,706,8
206312,2024-07-01,2024-07-01,0,703,12
206312,2024-07-01,2024-08-01,1,644,5
206312,2024-07-01,2024-09-01,2,560,9
206312,2024-07-01,2024-10-01,3,435,3
206313,2024-07-01,2024-07-01,0,473,7
206313,2024-07-01,2024-08-01,1,412,8
206314,2024-07-01,2024-07-01,0,659,9
206315,2024-07-01,2024-07-01,0,503,11
206316,2024-07-01,2024-07-01,0,697,6
206316,2024-07-01,2024-08-01,1,713,12
206316,2024-07-01,2024-09-01,2,731,9
206317,2024-07-01,2024-07-01,0,481,9
206317,2024-07-01,2024-08-01,1,675,8
206318,2024-07-01,2024-07-01,0,926,11
206319,2024-07-01,2024-07-01,0,292,8
206319,2024-07-01,2024-08-01,1,533,8
206320,2024-07-01,2024-07-01,0,580,9
206320,2024-07-01,2024-08-01,1,334,6
206320,2024-07-01,2024-09-01,2,419,7
206320,2024-07-01,2024-10-01,3,560,9
206320,2024-07-01,2024-11-01,4,189,4
206320,2024-07-01,2024-12-01,5,322,5
206321,2024-07-01,2024-07-01,0,891,10
206321,2024-07-01,2024-08-01,1,754,5
206321,2024-07-01,2024-09-01,2,790,7
206322,2024-07-01,2024-07-01,0,290,12
206323,2024-07-01,2024-07-01,0,350,9
206324,2024-07-01,2024-07-01,0,569,9
206324,2024-07-01,2024-08-01,1,479,8
206324,2024-07-01,2024-09-01,2,549,8
206325,2024-07-01,2024-07-01,0,501,11
206325,2024-07-01,2024-08-01,1,701,7
206326,2024-07-01,2024-07-01,0,423,8
206327,2024-07-01,2024-07-01,0,307,11
206327,2024-07-01,2024-08-01,1,615,7
206327,2024-07-01,2024-09-01,2,366,7
206327,2024-07-01,2024-10-01,3,341,8
206327,2024-07-01,2024-11-01,4,261,8
206327,2024-07-01,2024-12-01,5,174,5
206327,2024-07-01,2025-01-01,6,245,3
206328,2024-07-01,2024-07-01,0,672,8
206329,2024-07-01,2024-07-01,0,662,10
206329,2024-07-01,2024-08-01,1,617,5
206329,2024-07-01,2024-09-01,2,603,10
206329,2024-07-01,2024-10-01,3,271,9
206330,2024-07-01,2024-07-01,0,129,8
206330,2024-07-01,2024-08-01,1,258,8
206330,2024-07-01,2024-09-01,2,179,11
206331,2024-07-01,2024-07-01,0,809,14
206331,2024-07-01,2024-08-01,1,750,8
206331,2024-07-01,2024-09-01,2,781,5
206331,2024-07-01,2024-10-01,3,628,5
206332,2024-07-01,2024-07-01,0,503,9
206333,2024-07-01,2024-07-01,0,713,9
206333,2024-07-01,2024-08-01,1,649,6
206334,2024-07-01,2024-07-01,0,347,7
206334,2024-07-01,2024-08-01,1,382,10
206334,2024-07-01,2024-09-01,2,388,6
206334,2024-07-01,2024-10-01,3,213,6
206334,2024-07-01,2024-11-01,4,204,8
206335,2024-07-01,2024-07-01,0,968,9
206335,2024-07-01,2024-08-01,1,897,7
206335,2024-07-01,2024-09-01,2,922,5
206335,2024-07-01,2024-10-01,3,784,11
206336,2024-07-01,2024-07-01,0,771,11
206336,2024-07-01,2024-08-01,1,875,9
206336,2024-07-01,2024-09-01,2,977,9
206337,2024-07-01,2024-07-01,0,674,11
206337,2024-07-01,2024-08-01,1,629,8
206338,2024-07-01,2024-07-01,0,766,14
206338,2024-07-01,2024-08-01,1,625,8
206338,2024-07-01,2024-09-01,2,606,3
206338,2024-07-01,2024-10-01,3,758,6
206338,2024-07-01,2024-11-01,4,584,9
206338,2024-07-01,2024-12-01,5,692,1
206339,2024-07-01,2024-07-01,0,388,7
206339,2024-07-01,2024-08-01,1,343,10
206339,2024-07-01,2024-09-01,2,174,7
206339,2024-07-01,2024-10-01,3,198,11
206340,2024-07-01,2024-07-01,0,783,10
206340,2024-07-01,2024-08-01,1,834,9
206341,2024-07-01,2024-07-01,0,881,8
206341,2024-07-01,2024-08-01,1,709,11
206341,2024-07-01,2024-09-01,2,795,8
206342,2024-07-01,2024-07-01,0,409,6
206343,2024-07-01,2024-07-01,0,725,9
206343,2024-07-01,2024-08-01,1,682,8
206343,2024-07-01,2024-09-01,2,700,9
206344,2024-07-01,2024-07-01,0,978,8
206344,2024-07-01,2024-08-01,1,808,9
206344,2024-07-01,2024-09-01,2,844,9
206345,2024-07-01,2024-07-01,0,680,7
206345,2024-07-01,2024-08-01,1,740,8
206345,2024-07-01,2024-09-01,2,488,7
206346,2024-07-01,2024-07-01,0,405,7
206346,2024-07-01,2024-08-01,1,324,5
206346,2024-07-01,2024-09-01,2,373,7
206347,2024-07-01,2024-07-01,0,540,8
206347,2024-07-01,2024-08-01,1,610,10
206348,2024-07-01,2024-07-01,0,571,8
206349,2024-07-01,2024-07-01,0,826,7
206349,2024-07-01,2024-08-01,1,591,7
206349,2024-07-01,2024-09-01,2,723,10
206349,2024-07-01,2024-10-01,3,599,4
206349,2024-07-01,2024-11-01,4,704,8
206349,2024-07-01,2024-12-01,5,618,3
206350,2024-07-01,2024-07-01,0,987,9
206350,2024-07-01,2024-08-01,1,890,9
206350,2024-07-01,2024-09-01,2,935,6
206351,2024-07-01,2024-07-01,0,647,10
206351,2024-07-01,2024-08-01,1,505,6
206351,2024-07-01,2024-09-01,2,474,8
206352,2024-07-01,2024-07-01,0,536,5
206353,2024-07-01,2024-07-01,0,614,7
206353,2024-07-01,2024-08-01,1,775,11
206353,2024-07-01,2024-09-01,2,904,7
206353,2024-07-01,2024-10-01,3,759,8
206353,2024-07-01,2024-11-01,4,807,5
206354,2024-07-01,2024-07-01,0,637,8
206354,2024-07-01,2024-08-01,1,469,5
206354,2024-07-01,2024-09-01,2,308,7
206354,2024-07-01,2024-10-01,3,405,7
206354,2024-07-01,2024-11-01,4,370,8
206354,2024-07-01,2024-12-01,5,259,7
206355,2024-07-01,2024-07-01,0,376,8
206355,2024-07-01,2024-08-01,1,189,7
206356,2024-07-01,2024-07-01,0,320,11
206356,2024-07-01,2024-08-01,1,557,7
206356,2024-07-01,2024-09-01,2,247,12
206356,2024-07-01,2024-10-01,3,296,7
206356,2024-07-01,2024-11-01,4,306,5
206357,2024-07-01,2024-07-01,0,710,10
206357,2024-07-01,2024-08-01,1,696,8
206357,2024-07-01,2024-09-01,2,731,8
206358,2024-07-01,2024-07-01,0,553,7
206358,2024-07-01,2024-08-01,1,527,7
206358,2024-07-01,2024-09-01,2,713,6
206358,2024-07-01,2024-10-01,3,458,7
206359,2024-07-01,2024-07-01,0,139,11
206360,2024-07-01,2024-07-01,0,887,8
206360,2024-07-01,2024-08-01,1,697,8
206361,2024-07-01,2024-07-01,0,294,11
206361,2024-07-01,2024-08-01,1,40,6
206361,2024-07-01,2024-09-01,2,165,10
206361,2024-07-01,2024-10-01,3,508,3
206362,2024-07-01,2024-07-01,0,785,9
206362,2024-07-01,2024-08-01,1,808,10
206362,2024-07-01,2024-09-01,2,912,5
206362,2024-07-01,2024-10-01,3,999,8
206363,2024-07-01,2024-07-01,0,516,10
206364,2024-07-01,2024-07-01,0,355,9
206364,2024-07-01,2024-08-01,1,172,10
206365,2024-07-01,2024-07-01,0,562,8
206365,2024-07-01,2024-08-01,1,519,9
206365,2024-07-01,2024-09-01,2,455,6
206366,2024-07-01,2024-07-01,0,580,10
206366,2024-07-01,2024-08-01,1,664,8
206366,2024-07-01,2024-09-01,2,519,9
206366,2024-07-01,2024-10-01,3,446,5
206366,2024-07-01,2024-11-01,4,429,7
206366,2024-07-01,2024-12-01,5,322,4
206367,2024-07-01,2024-07-01,0,553,9
206367,2024-07-01,2024-08-01,1,631,8
206367,2024-07-01,2024-09-01,2,555,5
206368,2024-07-01,2024-07-01,0,523,9
206368,2024-07-01,2024-08-01,1,380,10
206369,2024-07-01,2024-07-01,0,629,11
206369,2024-07-01,2024-08-01,1,769,5
206369,2024-07-01,2024-09-01,2,537,8
206370,2024-07-01,2024-07-01,0,256,7
206370,2024-07-01,2024-08-01,1,133,8
206371,2024-07-01,2024-07-01,0,862,9
206371,2024-07-01,2024-08-01,1,880,10
206372,2024-07-01,2024-07-01,0,700,9
206372,2024-07-01,2024-08-01,1,727,5
206372,2024-07-01,2024-09-01,2,757,9
206372,2024-07-01,2024-10-01,3,800,6
206372,2024-07-01,2024-11-01,4,560,4
206373,2024-07-01,2024-07-01,0,460,8
206373,2024-07-01,2024-08-01,1,466,8
206373,2024-07-01,2024-09-01,2,472,5
206373,2024-07-01,2024-10-01,3,303,4
206373,2024-07-01,2024-11-01,4,473,6
206373,2024-07-01,2024-12-01,5,447,6
206374,2024-07-01,2024-07-01,0,751,11
206374,2024-07-01,2024-08-01,1,821,10
206374,2024-07-01,2024-09-01,2,592,7
206375,2024-07-01,2024-07-01,0,542,8
206375,2024-07-01,2024-08-01,1,613,9
206375,2024-07-01,2024-09-01,2,447,11
206376,2024-07-01,2024-07-01,0,477,8
206376,2024-07-01,2024-08-01,1,600,9
206376,2024-07-01,2024-09-01,2,464,11
206376,2024-07-01,2024-10-01,3,535,5
206376,2024-07-01,2024-11-01,4,522,6
206377,2024-07-01,2024-07-01,0,590,7
206377,2024-07-01,2024-08-01,1,675,7
206377,2024-07-01,2024-09-01,2,670,13
206377,2024-07-01,2024-10-01,3,768,6
206378,2024-07-01,2024-07-01,0,543,10
206378,2024-07-01,2024-08-01,1,180,3
206379,2024-07-01,2024-07-01,0,565,7
206380,2024-07-01,2024-07-01,0,612,9
206380,2024-07-01,2024-08-01,1,528,11
206381,2024-07-01,2024-07-01,0,385,8
206381,2024-07-01,2024-08-01,1,383,10
206382,2024-07-01,2024-07-01,0,710,6
206382,2024-07-01,2024-08-01,1,570,9
206382,2024-07-01,2024-09-01,2,766,8
206382,2024-07-01,2024-10-01,3,547,9
206383,2024-07-01,2024-07-01,0,502,7
206383,2024-07-01,2024-08-01,1,365,9
206383,2024-07-01,2024-09-01,2,449,6
206383,2024-07-01,2024-10-01,3,550,4
206383,2024-07-01,2024-11-01,4,390,9
206383,2024-07-01,2024-12-01,5,365,7
206384,2024-07-01,2024-07-01,0,874,10
206384,2024-07-01,2024-08-01,1,766,10
206384,2024-07-01,2024-09-01,2,493,9
206384,2024-07-01,2024-10-01,3,508,9
206385,2024-07-01,2024-07-01,0,606,10
206385,2024-07-01,2024-08-01,1,274,12
206386,2024-07-01,2024-07-01,0,580,8
206387,2024-07-01,2024-07-01,0,768,8
206388,2024-07-01,2024-07-01,0,450,7
206389,2024-07-01,2024-07-01,0,727,12
206389,2024-07-01,2024-08-01,1,695,8
206389,2024-07-01,2024-09-01,2,711,7
206389,2024-07-01,2024-10-01,3,633,4
206390,2024-07-01,2024-07-01,0,111,5
206391,2024-07-01,2024-07-01,0,831,4
206391,2024-07-01,2024-08-01,1,706,5
206391,2024-07-01,2024-09-01,2,663,7
206392,2024-07-01,2024-07-01,0,442,8
206392,2024-07-01,2024-08-01,1,673,5
206392,2024-07-01,2024-09-01,2,531,4
206392,2024-07-01,2024-10-01,3,742,8
206392,2024-07-01,2024-11-01,4,323,9
206393,2024-07-01,2024-07-01,0,137,10
206394,2024-07-01,2024-07-01,0,454,10
206395,2024-07-01,2024-07-01,0,772,11
206395,2024-07-01,2024-08-01,1,758,7
206396,2024-07-01,2024-07-01,0,801,8
206396,2024-07-01,2024-08-01,1,584,10
206397,2024-07-01,2024-07-01,0,481,4
206397,2024-07-01,2024-08-01,1,649,9
206397,2024-07-01,2024-09-01,2,428,8
206397,2024-07-01,2024-10-01,3,689,7
206398,2024-07-01,2024-07-01,0,339,10
206398,2024-07-01,2024-08-01,1,333,7
206398,2024-07-01,2024-09-01,2,388,6
206399,2024-07-01,2024-07-01,0,630,6
206400,2024-07-01,2024-07-01,0,531,7
206400,2024-07-01,2024-08-01,1,442,8
206400,2024-07-01,2024-09-01,2,350,7
206401,2024-07-01,2024-07-01,0,557,10
206401,2024-07-01,2024-08-01,1,339,9
206402,2024-07-01,2024-07-01,0,373,10
206402,2024-07-01,2024-08-01,1,480,9
206402,2024-07-01,2024-09-01,2,567,10
206402,2024-07-01,2024-10-01,3,375,8
206402,2024-07-01,2024-11-01,4,349,9
206402,2024-07-01,2024-12-01,5,431,8
206403,2024-07-01,2024-07-01,0,409,9
206403,2024-07-01,2024-08-01,1,540,10
206404,2024-07-01,2024-07-01,0,455,9
206404,2024-07-01,2024-08-01,1,390,9
206404,2024-07-01,2024-09-01,2,352,10
206405,2024-07-01,2024-07-01,0,43,10
206405,2024-07-01,2024-08-01,1,113,10
206405,2024-07-01,2024-09-01,2,250,6
206405,2024-07-01,2024-10-01,3,102,8
206405,2024-07-01,2024-11-01,4,68,6
206405,2024-07-01,2024-12-01,5,421,3
206406,2024-07-01,2024-07-01,0,620,6
206407,2024-07-01,2024-07-01,0,892,12
206407,2024-07-01,2024-08-01,1,684,8
206408,2024-07-01,2024-07-01,0,781,10
206408,2024-07-01,2024-08-01,1,581,7
206408,2024-07-01,2024-09-01,2,749,5
206409,2024-07-01,2024-07-01,0,367,9
206409,2024-07-01,2024-08-01,1,419,8
206409,2024-07-01,2024-09-01,2,447,6
206409,2024-07-01,2024-10-01,3,480,8
206409,2024-07-01,2024-11-01,4,414,6
206410,2024-07-01,2024-07-01,0,854,7
206410,2024-07-01,2024-08-01,1,895,7
206410,2024-07-01,2024-09-01,2,657,5
206410,2024-07-01,2024-10-01,3,907,7
206410,2024-07-01,2024-11-01,4,928,6
206411,2024-07-01,2024-07-01,0,663,9
206411,2024-07-01,2024-08-01,1,385,4
206412,2024-07-01,2024-07-01,0,380,9
206413,2024-07-01,2024-07-01,0,351,8
206413,2024-07-01,2024-08-01,1,429,7
206414,2024-07-01,2024-07-01,0,841,6
206414,2024-07-01,2024-08-01,1,928,8
206414,2024-07-01,2024-09-01,2,842,10
206415,2024-07-01,2024-07-01,0,172,10
206416,2024-07-01,2024-07-01,0,382,9
206416,2024-07-01,2024-08-01,1,309,7
206416,2024-07-01,2024-09-01,2,169,9
206416,2024-07-01,2024-10-01,3,216,2
206416,2024-07-01,2024-11-01,4,183,4
206417,2024-07-01,2024-07-01,0,328,8
206417,2024-07-01,2024-08-01,1,170,8
206417,2024-07-01,2024-09-01,2,229,9
206417,2024-07-01,2024-10-01,3,0,4
206418,2024-07-01,2024-07-01,0,1052,6
206418,2024-07-01,2024-08-01,1,840,8
206418,2024-07-01,2024-09-01,2,699,7
206418,2024-07-01,2024-10-01,3,889,9
206418,2024-07-01,2024-11-01,4,625,7
206418,2024-07-01,2024-12-01,5,549,6
206419,2024-07-01,2024-07-01,0,769,9
206419,2024-07-01,2024-08-01,1,728,5
206419,2024-07-01,2024-09-01,2,555,4
206420,2024-07-01,2024-07-01,0,757,13
206420,2024-07-01,2024-08-01,1,603,6
206420,2024-07-01,2024-09-01,2,793,6
206421,2024-07-01,2024-07-01,0,735,5
206421,2024-07-01,2024-08-01,1,716,10
206422,2024-07-01,2024-07-01,0,414,8
206422,2024-07-01,2024-08-01,1,394,6
206422,2024-07-01,2024-09-01,2,551,8
206423,2024-07-01,2024-07-01,0,790,11
206423,2024-07-01,2024-08-01,1,969,11
206424,2024-07-01,2024-07-01,0,314,5
206424,2024-07-01,2024-08-01,1,679,6
206424,2024-07-01,2024-09-01,2,528,5
206424,2024-07-01,2024-10-01,3,432,7
206425,2024-07-01,2024-07-01,0,398,10
206425,2024-07-01,2024-08-01,1,463,9
206426,2024-07-01,2024-07-01,0,516,9
206426,2024-07-01,2024-08-01,1,695,7
206426,2024-07-01,2024-09-01,2,785,6
206426,2024-07-01,2024-10-01,3,808,8
206427,2024-07-01,2024-07-01,0,0,7
206427,2024-07-01,2024-08-01,1,407,7
206427,2024-07-01,2024-09-01,2,0,11
206427,2024-07-01,2024-10-01,3,169,4
206428,2024-07-01,2024-07-01,0,735,7
206428,2024-07-01,2024-08-01,1,612,9
206428,2024-07-01,2024-09-01,2,504,8
206428,2024-07-01,2024-10-01,3,535,9
206429,2024-07-01,2024-07-01,0,799,8
206429,2024-07-01,2024-08-01,1,731,8
206429,2024-07-01,2024-09-01,2,775,6
206429,2024-07-01,2024-10-01,3,776,7
206430,2024-07-01,2024-07-01,0,1140,9
206431,2024-07-01,2024-07-01,0,198,12
206431,2024-07-01,2024-08-01,1,375,10
206431,2024-07-01,2024-09-01,2,395,4
206431,2024-07-01,2024-10-01,3,409,6
206432,2024-07-01,2024-07-01,0,441,7
206432,2024-07-01,2024-08-01,1,402,10
206432,2024-07-01,2024-09-01,2,249,10
206432,2024-07-01,2024-10-01,3,413,3
206433,2024-07-01,2024-07-01,0,701,8
206433,2024-07-01,2024-08-01,1,810,8
206433,2024-07-01,2024-09-01,2,533,8
206433,2024-07-01,2024-10-01,3,560,8
206434,2024-07-01,2024-07-01,0,407,6
206434,2024-07-01,2024-08-01,1,420,7
206434,2024-07-01,2024-09-01,2,507,5
206434,2024-07-01,2024-10-01,3,634,9
206435,2024-07-01,2024-07-01,0,576,6
206435,2024-07-01,2024-08-01,1,470,9
206435,2024-07-01,2024-09-01,2,341,3
206435,2024-07-01,2024-10-01,3,556,6
206436,2024-07-01,2024-07-01,0,821,8
206436,2024-07-01,2024-08-01,1,805,8
206436,2024-07-01,2024-09-01,2,748,7
206436,2024-07-01,2024-10-01,3,650,7
206437,2024-07-01,2024-07-01,0,763,5
206437,2024-07-01,2024-08-01,1,695,6
206437,2024-07-01,2024-09-01,2,664,5
206437,2024-07-01,2024-10-01,3,670,8
206437,2024-07-01,2024-11-01,4,678,6
206437,2024-07-01,2024-12-01,5,642,4
206437,2024-07-01,2025-01-01,6,401,8
206438,2024-07-01,2024-07-01,0,309,7
206438,2024-07-01,2024-08-01,1,344,7
206439,2024-07-01,2024-07-01,0,327,10
206439,2024-07-01,2024-08-01,1,255,7
206439,2024-07-01,2024-09-01,2,422,9
206440,2024-07-01,2024-07-01,0,700,7
206440,2024-07-01,2024-08-01,1,722,5
206440,2024-07-01,2024-09-01,2,573,11
206440,2024-07-01,2024-10-01,3,500,7
206440,2024-07-01,2024-11-01,4,550,6
206440,2024-07-01,2024-12-01,5,645,8
206441,2024-07-01,2024-07-01,0,557,7
206441,2024-07-01,2024-08-01,1,337,7
206441,2024-07-01,2024-09-01,2,454,12
206442,2024-07-01,2024-07-01,0,320,3
206442,2024-07-01,2024-08-01,1,145,5
206442,2024-07-01,2024-09-01,2,191,7
206442,2024-07-01,2024-10-01,3,184,6
206442,2024-07-01,2024-11-01,4,0,5
206442,2024-07-01,2024-12-01,5,309,6
206442,2024-07-01,2025-01-01,6,348,3
206443,2024-07-01,2024-07-01,0,764,7
206443,2024-07-01,2024-08-01,1,779,12
206443,2024-07-01,2024-09-01,2,787,8
206443,2024-07-01,2024-10-01,3,677,5
206444,2024-07-01,2024-07-01,0,629,8
206444,2024-07-01,2024-08-01,1,601,3
206444,2024-07-01,2024-09-01,2,498,10
206444,2024-07-01,2024-10-01,3,504,7
206444,2024-07-01,2024-11-01,4,638,6
206444,2024-07-01,2024-12-01,5,500,6
206444,2024-07-01,2025-01-01,6,585,3
206445,2024-07-01,2024-07-01,0,360,12
206445,2024-07-01,2024-08-01,1,412,6
206446,2024-07-01,2024-07-01,0,591,11
206446,2024-07-01,2024-08-01,1,792,9
206446,2024-07-01,2024-09-01,2,722,3
206446,2024-07-01,2024-10-01,3,717,5
206446,2024-07-01,2024-11-01,4,687,4
